sync_index,port,frame_index,frame_time
703,2,703,162188.83533079998
704,0,704,162188.87652235
704,1,704,162188.87656035
704,2,704,162188.87666409998
705,0,705,162188.91896175
705,1,705,162188.92559564998
705,2,705,162188.92124785
706,0,706,162188.96016225
706,1,706,162188.96881075
706,2,706,162188.9645499
707,0,707,162189.0021443
707,1,707,162189.00503725
707,2,707,162189.00224425
708,0,708,162189.04344195
708,1,708,162189.0449274
708,2,708,162189.04327355
709,0,709,162189.08479155
709,1,709,162189.0855515
709,2,709,162189.08534235
710,0,710,162189.13151245
710,1,710,162189.12998079995
710,2,710,162189.13265425002
711,0,711,162189.1707039
711,1,711,162189.17067244998
711,2,711,162189.172661
712,0,712,162189.21399635
712,1,712,162189.2129649
712,2,712,162189.21508995
713,0,713,162189.2514669
713,1,713,162189.25158985
713,2,713,162189.253033
714,0,714,162189.29318205
714,1,714,162189.29438084998
714,2,714,162189.29313685
715,0,715,162189.33615699998
715,1,715,162189.33505845
715,2,715,162189.33736585
716,0,716,162189.3773528
716,1,716,162189.3772698
716,2,716,162189.3760556
717,0,717,162189.41885835002
717,1,717,162189.41819815
717,2,717,162189.42017285
718,0,718,162189.4644792
718,1,718,162189.46248815
718,2,718,162189.46344385
719,0,719,162189.5012606
719,1,719,162189.5028941
719,2,719,162189.5040299
720,0,720,162189.54326005
720,1,720,162189.54357295
720,2,720,162189.5443401
721,0,721,162189.5853625
721,1,721,162189.5854408
721,2,721,162189.5860962
722,0,722,162189.62729555002
722,1,722,162189.62613045
722,2,722,162189.62976480002
723,0,723,162189.6682587
723,1,723,162189.66832175
723,2,723,162189.66820695
724,0,724,162189.71043915
724,1,724,162189.71035439998
724,2,724,162189.7105017
725,0,725,162189.75280365
725,1,725,162189.75401854998
725,2,725,162189.75135665003
726,0,726,162189.79656855
726,1,726,162189.79463264998
726,2,726,162189.79846045002
727,0,727,162189.84260555002
727,1,727,162189.84111935
727,2,727,162189.83902890002
